"ID","B64 ID","STATE","CITY","NAME","NUM RATINGS","AVG RATINGS","TYPENAME","URL"
"16770","U2Nob29sLTE2Nzcw","MN","Woodbury","Minnesota School of Cosmetology - Woodbury","0","0","School","https://www.ratemyprofessors.com/school?sid=16770"
"16771","U2Nob29sLTE2Nzcx","MN","Woodbury","Globe University - Woodbury","0","0","School","https://www.ratemyprofessors.com/school?sid=16771"
"16773","U2Nob29sLTE2Nzcz","SD","Sioux Falls","Globe University - Sioux Falls","0","0","School","https://www.ratemyprofessors.com/school?sid=16773"
"16774","U2Nob29sLTE2Nzc0","MN","Moorhead","Globe University - Moorhead","0","0","School","https://www.ratemyprofessors.com/school?sid=16774"
"16775","U2Nob29sLTE2Nzc1","MN","Minneapolis","Globe University - Minneapolis","0","0","School","https://www.ratemyprofessors.com/school?sid=16775"
"16776","U2Nob29sLTE2Nzc2","WI","Middleton","Globe University - Madison West","0","0","School","https://www.ratemyprofessors.com/school?sid=16776"
"16777","U2Nob29sLTE2Nzc3","WI","Green Bay","Globe University - Green Bay","0","0","School","https://www.ratemyprofessors.com/school?sid=16777"
"16778","U2Nob29sLTE2Nzc4","WI","Onalaska","Globe University - La Crosse","0","0","School","https://www.ratemyprofessors.com/school?sid=16778"
"16779","U2Nob29sLTE2Nzc5","TX","Houston","Belhaven University - Houston Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=16779"
"16780","U2Nob29sLTE2Nzgw","NY","New York","IT University Online","0","0","School","https://www.ratemyprofessors.com/school?sid=16780"
"16781","U2Nob29sLTE2Nzgx","VT","Colchester","Albany College of Pharmacy Vermont Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=16781"
"16782","U2Nob29sLTE2Nzgy","GA","Waynesboro","Augusta Technical College","0","0","School","https://www.ratemyprofessors.com/school?sid=16782"
"16783","U2Nob29sLTE2Nzgz","LONDON","Ilford","Mont Rose College of Management & Sciences","0","0","School","https://www.ratemyprofessors.com/school?sid=16783"
"16784","U2Nob29sLTE2Nzg0","LONDON","London","HULT International Business School - London Campus","13","3.95","School","https://www.ratemyprofessors.com/school?sid=16784"
"16785","U2Nob29sLTE2Nzg1","FL","Dania Beach","Key College","0","0","School","https://www.ratemyprofessors.com/school?sid=16785"
"16787","U2Nob29sLTE2Nzg3","BC","Vancouver","Insurance Institute of British Columbia","0","0","School","https://www.ratemyprofessors.com/school?sid=16787"
"16789","U2Nob29sLTE2Nzg5","QC","Nantes","Ecole des Mines de Nantes","0","0","School","https://www.ratemyprofessors.com/school?sid=16789"
"16790","U2Nob29sLTE2Nzkw","FL","Hialeah","Universal Vocational Institute","1","3.67","School","https://www.ratemyprofessors.com/school?sid=16790"
"16791","U2Nob29sLTE2Nzkx","TN","Franklin","New College Franklin","0","0","School","https://www.ratemyprofessors.com/school?sid=16791"
"16792","U2Nob29sLTE2Nzky","CA","Stanton","Sri Sai Krish Institute","2","0","School","https://www.ratemyprofessors.com/school?sid=16792"
"16793","U2Nob29sLTE2Nzkz","TX","Fort Sam Houston","Medical Education & Training Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=16793"
"16794","U2Nob29sLTE2Nzk0","CA","Costa Mesa","California Southern University","11","3.69","School","https://www.ratemyprofessors.com/school?sid=16794"
"16795","U2Nob29sLTE2Nzk1","IN","Indianapolis","Chamberlain College of Nursing","1","3.4","School","https://www.ratemyprofessors.com/school?sid=16795"
"16796","U2Nob29sLTE2Nzk2","QC","Quebec City","College O'Sullivan de Quebec","0","0","School","https://www.ratemyprofessors.com/school?sid=16796"
"16797","U2Nob29sLTE2Nzk3","GA","Roswell","Strayer University","0","0","School","https://www.ratemyprofessors.com/school?sid=16797"
"16798","U2Nob29sLTE2Nzk4","OXFORDSHIRE","Wroxton","Fairleigh Dickinson University - Wroxton College","6","4.31667","School","https://www.ratemyprofessors.com/school?sid=16798"
"16799","U2Nob29sLTE2Nzk5","FL","Bellview","Taylor College","0","0","School","https://www.ratemyprofessors.com/school?sid=16799"
"16800","U2Nob29sLTE2ODAw","NY","Peekskill","Empire Beauty School","1","1.44","School","https://www.ratemyprofessors.com/school?sid=16800"
"16801","U2Nob29sLTE2ODAx","TN","Clarksville","Tennessee College of Applied Technology - Dickson","1","1.44","School","https://www.ratemyprofessors.com/school?sid=16801"
"16802","U2Nob29sLTE2ODAy","SD","Brookings","Institute of Lutheran Theology","1","0","School","https://www.ratemyprofessors.com/school?sid=16802"
"16803","U2Nob29sLTE2ODAz","SK","Regina","Saskatchewan Polytechnic - Regina","8","3.15","School","https://www.ratemyprofessors.com/school?sid=16803"
"16804","U2Nob29sLTE2ODA0","VA","Alexandria","Stratford University- Alexandria Campus","2","3.75","School","https://www.ratemyprofessors.com/school?sid=16804"
"16805","U2Nob29sLTE2ODA1","CA","Santa Clara","Leavey School of Business","2","5","School","https://www.ratemyprofessors.com/school?sid=16805"
"16807","U2Nob29sLTE2ODA3","AZ","Tucson","Emergency Medical Services University","0","0","School","https://www.ratemyprofessors.com/school?sid=16807"
"16808","U2Nob29sLTE2ODA4","IA","Cedar Falls","Hawkeye Community College","0","0","School","https://www.ratemyprofessors.com/school?sid=16808"
"16809","U2Nob29sLTE2ODA5","CA","Grass Valley","Sierra College - Nevada County Campus","12","4.08","School","https://www.ratemyprofessors.com/school?sid=16809"
"16810","U2Nob29sLTE2ODEw","QC","Montreal","College Reine-Marie","0","0","School","https://www.ratemyprofessors.com/school?sid=16810"
"16811","U2Nob29sLTE2ODEx","BC","Vancouver","Eton College Canada","3","2.22","School","https://www.ratemyprofessors.com/school?sid=16811"
"16812","U2Nob29sLTE2ODEy","BC","Vancouver","Acsenda School of Management","3","0","School","https://www.ratemyprofessors.com/school?sid=16812"
"16813","U2Nob29sLTE2ODEz","AZ","Peoria","Trine University","0","0","School","https://www.ratemyprofessors.com/school?sid=16813"
"16814","U2Nob29sLTE2ODE0","NY","New York","Silberman School of Social Work","4","3.17","School","https://www.ratemyprofessors.com/school?sid=16814"
"16815","U2Nob29sLTE2ODE1","WV","Charleston","Garnet Career Center","1","1.67","School","https://www.ratemyprofessors.com/school?sid=16815"
"16816","U2Nob29sLTE2ODE2","BC","Kelowna","Music & Audio Technical Training Institute","0","0","School","https://www.ratemyprofessors.com/school?sid=16816"
"16817","U2Nob29sLTE2ODE3","NY","New York","ASA College - Manhattan Campus","13","2.63","School","https://www.ratemyprofessors.com/school?sid=16817"
"16818","U2Nob29sLTE2ODE4","TX","Abilene","Percom Online","1","3.89","School","https://www.ratemyprofessors.com/school?sid=16818"
"16819","U2Nob29sLTE2ODE5","MA","Boston","Tufts University Friedman School of Nutrition Science and Policy","1","3.11","School","https://www.ratemyprofessors.com/school?sid=16819"
"16820","U2Nob29sLTE2ODIw","MO","Florissant","Urshan College","3","3.89","School","https://www.ratemyprofessors.com/school?sid=16820"
"16821","U2Nob29sLTE2ODIx","NM","Rio Rancho","Central New Mexico Community College ","1","4.6","School","https://www.ratemyprofessors.com/school?sid=16821"
"16822","U2Nob29sLTE2ODIy","IA","Denison","Western Iowa Tech ","2","4.6","School","https://www.ratemyprofessors.com/school?sid=16822"
"16823","U2Nob29sLTE2ODIz","NS","Halifax","da Vinci College","0","0","School","https://www.ratemyprofessors.com/school?sid=16823"
"16824","U2Nob29sLTE2ODI0","DC","Washington","George Washington University College of Professional Studies","2","4.33","School","https://www.ratemyprofessors.com/school?sid=16824"
"16825","U2Nob29sLTE2ODI1","TN","Elizabethton","Tennessee College of Applied Technology - Elizabethton","2","1.33","School","https://www.ratemyprofessors.com/school?sid=16825"
"16826","U2Nob29sLTE2ODI2","PA","Willow Street","Lancaster County Career & Technology Center","2","2.15","School","https://www.ratemyprofessors.com/school?sid=16826"
"16827","U2Nob29sLTE2ODI3","VA","Quantico","Marine Corps University","0","0","School","https://www.ratemyprofessors.com/school?sid=16827"
"16828","U2Nob29sLTE2ODI4","","","Valencia College - Lake Nona","27","3.49","School","https://www.ratemyprofessors.com/school?sid=16828"
"16829","U2Nob29sLTE2ODI5","FL","Sarasota","Suncoast Technical College","4","2.43333","School","https://www.ratemyprofessors.com/school?sid=16829"
"16830","U2Nob29sLTE2ODMw","AB","Edmonton","City University of Seattle Edmonton Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=16830"
"16831","U2Nob29sLTE2ODMx","LA","Minden","Northwest Louisiana Technical College","10","3.21","School","https://www.ratemyprofessors.com/school?sid=16831"
"16832","U2Nob29sLTE2ODMy","MN","Eden Prairie","ITT Tech","0","0","School","https://www.ratemyprofessors.com/school?sid=16832"
"16833","U2Nob29sLTE2ODMz","OH","Dayton","University of Dayton - Virtual Learning Community for Faith Formation","0","0","School","https://www.ratemyprofessors.com/school?sid=16833"
"16835","U2Nob29sLTE2ODM1","NC","Raleigh","Mitchell's Hair Styling Academy","0","0","School","https://www.ratemyprofessors.com/school?sid=16835"
"16836","U2Nob29sLTE2ODM2","MA","Middleboro","Massasoit Community College - Middleboro Campus","5","3.46","School","https://www.ratemyprofessors.com/school?sid=16836"
"16837","U2Nob29sLTE2ODM3","PA","Plymouth Meeting","ITT Technical Institute: Plymouth Meeting","3","1.59","School","https://www.ratemyprofessors.com/school?sid=16837"
"16838","U2Nob29sLTE2ODM4","OH","Cleveland","Chamberlain College of Nursing","7","3.16","School","https://www.ratemyprofessors.com/school?sid=16838"
"16840","U2Nob29sLTE2ODQw","FL","West Palm Beach","HCI College","3","2.5","School","https://www.ratemyprofessors.com/school?sid=16840"
"16841","U2Nob29sLTE2ODQx","CA","inglewwod","Spartan College of Aeronautics and Technology","1","0","School","https://www.ratemyprofessors.com/school?sid=16841"
"16842","U2Nob29sLTE2ODQy","AZ","Mesa","Benedictine University - Mesa","9","3.63","School","https://www.ratemyprofessors.com/school?sid=16842"
"16843","U2Nob29sLTE2ODQz","GA","Atlanta","Emory University Rollins School of Public Health","0","0","School","https://www.ratemyprofessors.com/school?sid=16843"
"16844","U2Nob29sLTE2ODQ0","CA","Los Angeles","Harbor Career College","0","0","School","https://www.ratemyprofessors.com/school?sid=16844"
"16845","U2Nob29sLTE2ODQ1","CA","Davis","UC Davis Graduate School of Management","3","4.21667","School","https://www.ratemyprofessors.com/school?sid=16845"
"16846","U2Nob29sLTE2ODQ2","QC","Montreal","Gerald-Godin College","1","4.1","School","https://www.ratemyprofessors.com/school?sid=16846"
"16847","U2Nob29sLTE2ODQ3","CA","Fresno","California Institute of Medical Science","0","0","School","https://www.ratemyprofessors.com/school?sid=16847"
"16848","U2Nob29sLTE2ODQ4","MD","Baltimore","Top Knowledge Healthcare Institute","0","0","School","https://www.ratemyprofessors.com/school?sid=16848"
"16849","U2Nob29sLTE2ODQ5","IL","Chicago","American Islamic College","2","3","School","https://www.ratemyprofessors.com/school?sid=16849"
"16850","U2Nob29sLTE2ODUw","FL","Delray Beach","Cambridge Institute of Health & Technology","0","0","School","https://www.ratemyprofessors.com/school?sid=16850"
"16851","U2Nob29sLTE2ODUx","WA","Tukwila","Le Cordon Bleu","2","3.22","School","https://www.ratemyprofessors.com/school?sid=16851"
"16852","U2Nob29sLTE2ODUy","MO","Sullivan","East Central College","1","3.22","School","https://www.ratemyprofessors.com/school?sid=16852"
"16853","U2Nob29sLTE2ODUz","MI","Lansing","Siena Heights University","1","3.3","School","https://www.ratemyprofessors.com/school?sid=16853"
"16854","U2Nob29sLTE2ODU0","PA","Monroeville","Community College of Allegheny County","9","3.30667","School","https://www.ratemyprofessors.com/school?sid=16854"
"16856","U2Nob29sLTE2ODU2","ON","Ottawa","Herzing College","2","4.05","School","https://www.ratemyprofessors.com/school?sid=16856"
"16857","U2Nob29sLTE2ODU3","TN","Cleveland","Pentecostal Theological Seminary ","0","0","School","https://www.ratemyprofessors.com/school?sid=16857"
"16858","U2Nob29sLTE2ODU4","MI","Livonia","L'esprit Academy","1","1.22","School","https://www.ratemyprofessors.com/school?sid=16858"
"16859","U2Nob29sLTE2ODU5","FL","Sarasota","East West College of Natural Medicine","2","0","School","https://www.ratemyprofessors.com/school?sid=16859"
"16860","U2Nob29sLTE2ODYw","QC","Sainte-Thérese","Polyvalente Sainte-Therese","0","0","School","https://www.ratemyprofessors.com/school?sid=16860"
"16862","U2Nob29sLTE2ODYy","","","Rutgers Business School - Newark and New Brunswick","11","3.79","School","https://www.ratemyprofessors.com/school?sid=16862"
"16863","U2Nob29sLTE2ODYz","FL","Pembroke Pines","Jose Maria Vargas University","1","5","School","https://www.ratemyprofessors.com/school?sid=16863"
"16864","U2Nob29sLTE2ODY0","TX","Houston","Embry-Riddle Aeronautical University","1","0","School","https://www.ratemyprofessors.com/school?sid=16864"
"16865","U2Nob29sLTE2ODY1","BC","Vancouver","Metropolitan Community College","0","0","School","https://www.ratemyprofessors.com/school?sid=16865"
"16866","U2Nob29sLTE2ODY2","UT","Hill AFB","Webster University - Hill AFB","0","0","School","https://www.ratemyprofessors.com/school?sid=16866"
"16867","U2Nob29sLTE2ODY3","BC","Burnaby","Vancouver Career College - Registered Massage Therapy Program","2","0","School","https://www.ratemyprofessors.com/school?sid=16867"
"16868","U2Nob29sLTE2ODY4","FL","Orange Park","The Robert E. Webber Institute for Worship Studies","0","0","School","https://www.ratemyprofessors.com/school?sid=16868"
"16869","U2Nob29sLTE2ODY5","CA","Newport Beach","St. Francis School of Law","0","0","School","https://www.ratemyprofessors.com/school?sid=16869"
"16870","U2Nob29sLTE2ODcw","AZ","Tempe","Bryan University","1","3.8","School","https://www.ratemyprofessors.com/school?sid=16870"
"16872","U2Nob29sLTE2ODcy","PA","Blue Bell","Polley Associates","0","0","School","https://www.ratemyprofessors.com/school?sid=16872"
"16873","U2Nob29sLTE2ODcz","NY","Rochester","Onondaga School of Therapeutic Massage","0","0","School","https://www.ratemyprofessors.com/school?sid=16873"
"16876","U2Nob29sLTE2ODc2","LA","Shreveport","Virginia College - Shreveport","0","0","School","https://www.ratemyprofessors.com/school?sid=16876"
"16877","U2Nob29sLTE2ODc3","GA","Atlanta","American University of Integrative Sciences- St. Maarten School of Medicine","0","0","School","https://www.ratemyprofessors.com/school?sid=16877"
"16878","U2Nob29sLTE2ODc4","CA","Murrieta","University Of Phoenix ","0","0","School","https://www.ratemyprofessors.com/school?sid=16878"
"16879","U2Nob29sLTE2ODc5","ME","Kittery, South Portland","InterCoast College","1","1.78","School","https://www.ratemyprofessors.com/school?sid=16879"
"16880","U2Nob29sLTE2ODgw","AB","Calgary","Columbia College Calgary","0","0","School","https://www.ratemyprofessors.com/school?sid=16880"
"16881","U2Nob29sLTE2ODgx","BC","Vancouver","Cornerstone International Community College of Canada","1","0","School","https://www.ratemyprofessors.com/school?sid=16881"
"16883","U2Nob29sLTE2ODgz","DC","Washington DC","The George Washington University Graduate School of Political Management","0","0","School","https://www.ratemyprofessors.com/school?sid=16883"
"16884","U2Nob29sLTE2ODg0","DC","Washington D.C.","Howard University College Of Dentistry","0","0","School","https://www.ratemyprofessors.com/school?sid=16884"
"16885","U2Nob29sLTE2ODg1","TN","Springfield","Tennessee College of Applied Technology - Springfield","0","0","School","https://www.ratemyprofessors.com/school?sid=16885"
"16886","U2Nob29sLTE2ODg2","AK","Nashville","Tennessee College of Applied Technology - Nashville","1","2.67","School","https://www.ratemyprofessors.com/school?sid=16886"
"16887","U2Nob29sLTE2ODg3","Hertfordshire","Berkhamsted","Ashridge Business School","0","0","School","https://www.ratemyprofessors.com/school?sid=16887"
"16888","U2Nob29sLTE2ODg4","CA","Concord","American College of Nursing","0","0","School","https://www.ratemyprofessors.com/school?sid=16888"
"16889","U2Nob29sLTE2ODg5","GA","Kennesaw","ITT Technology Insitute ","0","0","School","https://www.ratemyprofessors.com/school?sid=16889"
